tanggal,komoditas,titik_pantau,kabupaten,satuan,harga_kemarin,harga,imputed
2020-11-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,86000.0,False
2020-11-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-11-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,87000.0,False
2020-11-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,86000.0,False
2020-11-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,87000.0,False
2020-11-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2020-11-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2020-11-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-11-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2020-11-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-11-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-11-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2020-11-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,False
2020-11-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,87000.0,False
2020-11-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2020-11-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-11-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-12-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2020-12-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-12-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-12-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2020-12-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,87000.0,False
2020-12-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,86000.0,False
2020-12-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-12-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2020-12-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,86000.0,False
2020-12-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2020-12-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2020-12-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2020-12-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,87000.0,False
2020-12-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2020-12-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-12-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-12-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,87000.0,False
2020-12-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2020-12-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2020-12-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,87000.0,False
2020-12-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,87000.0,False
2020-12-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,87000.0,False
2021-01-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2021-01-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,87000.0,False
2021-01-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,86000.0,False
2021-01-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-01-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-01-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-01-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-01-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-01-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-01-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-01-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-01-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-01-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-01-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-01-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-01-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-01-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-01-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,87000.0,False
2021-01-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,87000.0,False
2021-01-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,87000.0,False
2021-01-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,86000.0,False
2021-01-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,87000.0,False
2021-01-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,87000.0,88000.0,False
2021-01-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-01-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-02-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-02-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,86000.0,False
2021-02-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-02-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-02-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-02-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,86000.0,False
2021-02-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,86000.0,88000.0,False
2021-02-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-02-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-02-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-02-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-02-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-02-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-02-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90500.0,False
2021-02-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90500.0,90000.0,False
2021-02-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-02-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-02-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-02-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-02-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,True
2021-02-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,False
2021-03-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-03-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-03-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-03-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-03-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,90000.0,False
2021-03-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-03-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-03-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-03-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-03-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,False
2021-03-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,91000.0,True
2021-04-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,False
2021-04-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-04-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-04-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-04-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-04-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-04-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-04-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-04-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-04-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2021-04-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,False
2021-04-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2021-04-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,True
2021-04-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,True
2021-04-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88500.0,True
2021-04-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-04-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89500.0,True
2021-04-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,90000.0,False
2021-04-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,91000.0,False
2021-04-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,91000.0,90000.0,False
2021-04-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-04-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-04-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2021-04-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,True
2021-04-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,88000.0,True
2021-04-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,False
2021-04-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-04-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-04-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-04-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-05-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-05-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-05-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-05-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-05-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-05-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-05-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-05-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-05-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-05-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-05-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-05-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-05-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-05-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-05-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-05-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-05-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-06-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-06-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-06-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,90000.0,False
2021-06-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-06-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-06-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-06-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-06-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-06-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-06-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-06-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,False
2021-06-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,90000.0,False
2021-06-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-06-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-06-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-06-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-07-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-07-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-07-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-07-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-07-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-07-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-07-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-07-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-07-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
2021-07-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,89000.0,False
2021-07-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-07-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-07-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-07-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,90000.0,False
2021-07-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-07-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-08-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-08-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,90000.0,False
2021-08-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,89000.0,False
2021-08-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,89000.0,True
2021-08-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,True
2021-08-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,,False
2021-08-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,89000.0,False
2021-08-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,89000.0,88000.0,False
2021-08-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,True
2021-08-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,,90000.0,False
2021-08-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-08-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,90000.0,False
2021-08-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,90000.0,88000.0,False
2021-08-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,88000.0,88000.0,False
