titik_pantau,tanggal,komoditas,kabupaten,satuan,harga_asli,is_imputed,harga_imputasi,tahun,bulan,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
RPH Pegirikan,2024-03-09,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Sabtu,1,0,,0,1
RPH Pegirikan,2024-03-10,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Minggu,1,0,,0,1
RPH Pegirikan,2024-03-11,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Senin,0,1,Hari Suci Nyepi,0,1
RPH Pegirikan,2024-03-12,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Selasa,0,1,Cuti Bersama Hari Suci Nyepi,1,0
RPH Pegirikan,2024-03-13,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Rabu,0,0,,1,0
RPH Pegirikan,2024-03-14,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Kamis,0,0,,1,0
RPH Pegirikan,2024-03-15,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Jumat,0,0,,1,0
RPH Pegirikan,2024-03-16,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Sabtu,1,0,,1,0
RPH Pegirikan,2024-03-17,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Minggu,1,0,,1,0
RPH Pegirikan,2024-03-18,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Senin,0,0,,1,0
RPH Pegirikan,2024-03-19,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Selasa,0,0,,1,0
RPH Pegirikan,2024-03-20,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Rabu,0,0,,1,0
RPH Pegirikan,2024-03-21,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Kamis,0,0,,1,0
RPH Pegirikan,2024-03-22,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Jumat,0,0,,1,0
RPH Pegirikan,2024-03-23,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Sabtu,1,0,,1,0
RPH Pegirikan,2024-03-24,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Minggu,1,0,,1,0
RPH Pegirikan,2024-03-25,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Senin,0,0,,1,0
RPH Pegirikan,2024-03-26,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Selasa,0,0,,1,0
RPH Pegirikan,2024-03-27,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Rabu,0,0,,1,0
RPH Pegirikan,2024-03-28,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Kamis,0,0,,1,0
RPH Pegirikan,2024-03-29,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Jumat,0,1,Wafat Yesus Kristus,1,0
RPH Pegirikan,2024-03-30,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Sabtu,1,0,,1,0
RPH Pegirikan,2024-03-31,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,3,Minggu,1,1,Kebangkitan Yesus Kristus,1,0
RPH Pegirikan,2024-04-01,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,4,Senin,0,0,,1,0
RPH Pegirikan,2024-04-02,Daging Sapi,Kota Surabaya,kg,110000,False,110000,2024,4,Selasa,0,0,,1,0
RPH Pegirikan,2024-04-03,Daging Sapi,Kota Surabaya,kg,110000,False,110000,2024,4,Rabu,0,0,,1,0
RPH Pegirikan,2024-04-04,Daging Sapi,Kota Surabaya,kg,110000,False,110000,2024,4,Kamis,0,0,,1,0
RPH Pegirikan,2024-04-05,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Jumat,0,0,,1,0
RPH Pegirikan,2024-04-06,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Sabtu,1,0,,1,0
RPH Pegirikan,2024-04-07,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Minggu,1,0,,1,0
RPH Pegirikan,2024-04-08,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Senin,0,1,Cuti Bersama Hari Raya Idul Fitri,1,0
RPH Pegirikan,2024-04-09,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Selasa,0,1,Cuti Bersama Hari Raya Idul Fitri,1,0
RPH Pegirikan,2024-04-10,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Rabu,0,1,Hari Raya Idul Fitri,0,0
RPH Pegirikan,2024-04-11,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Kamis,0,1,Hari kedua dari Hari Raya Idul Fitri,0,0
RPH Pegirikan,2024-04-12,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Jumat,0,1,Cuti Bersama Hari Raya Idul Fitri,0,0
RPH Pegirikan,2024-04-13,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Sabtu,1,0,,0,0
RPH Pegirikan,2024-04-14,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Minggu,1,0,,0,0
RPH Pegirikan,2024-04-15,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Senin,0,1,Cuti Bersama Hari Raya Idul Fitri,0,0
RPH Pegirikan,2024-04-16,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Selasa,0,0,,0,0
RPH Pegirikan,2024-04-17,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Rabu,0,0,,0,0
RPH Pegirikan,2024-04-18,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Kamis,0,0,,0,0
RPH Pegirikan,2024-04-19,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Jumat,0,0,,0,0
RPH Pegirikan,2024-04-20,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Sabtu,1,0,,0,0
RPH Pegirikan,2024-04-21,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Minggu,1,0,,0,0
RPH Pegirikan,2024-04-22,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Senin,0,0,,0,0
RPH Pegirikan,2024-04-23,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Selasa,0,0,,0,0
RPH Pegirikan,2024-04-24,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Rabu,0,0,,0,0
RPH Pegirikan,2024-04-25,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Kamis,0,0,,0,0
RPH Pegirikan,2024-04-26,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Jumat,0,0,,0,0
RPH Pegirikan,2024-04-27,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Sabtu,1,0,,0,0
RPH Pegirikan,2024-04-28,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Minggu,1,0,,0,0
RPH Pegirikan,2024-04-29,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Senin,0,0,,0,0
RPH Pegirikan,2024-04-30,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,4,Selasa,0,0,,0,0
RPH Pegirikan,2024-05-01,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Rabu,0,1,Hari Buruh Internasional,0,0
RPH Pegirikan,2024-05-02,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Kamis,0,0,,0,0
RPH Pegirikan,2024-05-03,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Jumat,0,0,,0,0
RPH Pegirikan,2024-05-04,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Sabtu,1,0,,0,0
RPH Pegirikan,2024-05-05,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Minggu,1,0,,0,0
RPH Pegirikan,2024-05-06,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Senin,0,0,,0,0
RPH Pegirikan,2024-05-07,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Selasa,0,0,,0,0
RPH Pegirikan,2024-05-08,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Rabu,0,0,,0,0
RPH Pegirikan,2024-05-09,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Kamis,0,1,Kenaikan Yesus Kristus,0,0
RPH Pegirikan,2024-05-10,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Jumat,0,1,Cuti Bersama Kenaikan Yesus Kristus,0,0
RPH Pegirikan,2024-05-11,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Sabtu,1,0,,0,0
RPH Pegirikan,2024-05-12,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Minggu,1,0,,0,0
RPH Pegirikan,2024-05-13,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Senin,0,0,,0,0
RPH Pegirikan,2024-05-14,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Selasa,0,0,,0,0
RPH Pegirikan,2024-05-15,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Rabu,0,0,,0,0
RPH Pegirikan,2024-05-16,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Kamis,0,0,,0,0
RPH Pegirikan,2024-05-17,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Jumat,0,0,,0,0
RPH Pegirikan,2024-05-18,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Sabtu,1,0,,0,0
RPH Pegirikan,2024-05-19,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Minggu,1,0,,0,0
RPH Pegirikan,2024-05-20,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Senin,0,0,,0,0
RPH Pegirikan,2024-05-21,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Selasa,0,0,,0,0
RPH Pegirikan,2024-05-22,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Rabu,0,0,,0,0
RPH Pegirikan,2024-05-23,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Kamis,0,1,Hari Raya Waisak,0,0
RPH Pegirikan,2024-05-24,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Jumat,0,1,Cuti Bersama Hari Raya Waisak,0,0
RPH Pegirikan,2024-05-25,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Sabtu,1,0,,0,0
RPH Pegirikan,2024-05-26,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Minggu,1,0,,0,0
RPH Pegirikan,2024-05-27,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Senin,0,0,,0,0
RPH Pegirikan,2024-05-28,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Selasa,0,0,,0,0
RPH Pegirikan,2024-05-29,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Rabu,0,0,,0,0
RPH Pegirikan,2024-05-30,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Kamis,0,0,,0,0
RPH Pegirikan,2024-05-31,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,5,Jumat,0,0,,0,0
RPH Pegirikan,2024-06-01,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Sabtu,1,1,Hari Lahir Pancasila,0,0
RPH Pegirikan,2024-06-02,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Minggu,1,0,,0,0
RPH Pegirikan,2024-06-03,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Senin,0,0,,0,0
RPH Pegirikan,2024-06-04,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Selasa,0,0,,0,0
RPH Pegirikan,2024-06-05,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Rabu,0,0,,0,0
RPH Pegirikan,2024-06-06,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Kamis,0,0,,0,0
RPH Pegirikan,2024-06-07,Daging Sapi,Kota Surabaya,kg,100000,False,100000,2024,6,Jumat,0,0,,0,0
RPH Pegirikan,2024-06-08,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Sabtu,1,0,,0,0
RPH Pegirikan,2024-06-09,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Minggu,1,0,,0,0
RPH Pegirikan,2024-06-10,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Senin,0,0,,0,0
RPH Pegirikan,2024-06-11,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Selasa,0,0,,0,0
RPH Pegirikan,2024-06-12,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Rabu,0,0,,0,0
RPH Pegirikan,2024-06-13,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Kamis,0,0,,0,0
RPH Pegirikan,2024-06-14,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Jumat,0,0,,0,0
RPH Pegirikan,2024-06-15,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Sabtu,1,0,,0,0
RPH Pegirikan,2024-06-16,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Minggu,1,0,,0,0
RPH Pegirikan,2024-06-17,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Senin,0,1,Hari Raya Idul Adha,0,0
RPH Pegirikan,2024-06-18,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Selasa,0,1,Cuti Bersama Hari Raya Idul Adha,0,0
RPH Pegirikan,2024-06-19,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Rabu,0,0,,0,0
RPH Pegirikan,2024-06-20,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Kamis,0,0,,0,0
RPH Pegirikan,2024-06-21,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Jumat,0,0,,0,0
RPH Pegirikan,2024-06-22,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Sabtu,1,0,,0,0
RPH Pegirikan,2024-06-23,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Minggu,1,0,,0,0
RPH Pegirikan,2024-06-24,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Senin,0,0,,0,0
RPH Pegirikan,2024-06-25,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Selasa,0,0,,0,0
RPH Pegirikan,2024-06-26,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Rabu,0,0,,0,0
RPH Pegirikan,2024-06-27,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Kamis,0,0,,0,0
RPH Pegirikan,2024-06-28,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Jumat,0,0,,0,0
RPH Pegirikan,2024-06-29,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Sabtu,1,0,,0,0
RPH Pegirikan,2024-06-30,Daging Sapi,Kota Surabaya,kg,120000,False,120000,2024,6,Minggu,1,0,,0,0
RPH Pegirikan,2024-07-01,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Senin,0,0,,0,0
RPH Pegirikan,2024-07-02,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Selasa,0,0,,0,0
RPH Pegirikan,2024-07-03,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Rabu,0,0,,0,0
RPH Pegirikan,2024-07-04,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Kamis,0,0,,0,0
RPH Pegirikan,2024-07-05,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Jumat,0,0,,0,0
RPH Pegirikan,2024-07-06,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Sabtu,1,0,,0,0
RPH Pegirikan,2024-07-07,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Minggu,1,1,Tahun Baru Islam,0,0
RPH Pegirikan,2024-07-08,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Senin,0,0,,0,0
RPH Pegirikan,2024-07-09,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Selasa,0,0,,0,0
RPH Pegirikan,2024-07-10,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Rabu,0,0,,0,0
RPH Pegirikan,2024-07-11,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Kamis,0,0,,0,0
RPH Pegirikan,2024-07-12,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Jumat,0,0,,0,0
RPH Pegirikan,2024-07-13,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Sabtu,1,0,,0,0
RPH Pegirikan,2024-07-14,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Minggu,1,0,,0,0
RPH Pegirikan,2024-07-15,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Senin,0,0,,0,0
RPH Pegirikan,2024-07-16,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Selasa,0,0,,0,0
RPH Pegirikan,2024-07-17,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Rabu,0,0,,0,0
RPH Pegirikan,2024-07-18,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Kamis,0,0,,0,0
RPH Pegirikan,2024-07-19,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Jumat,0,0,,0,0
RPH Pegirikan,2024-07-20,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Sabtu,1,0,,0,0
RPH Pegirikan,2024-07-21,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Minggu,1,0,,0,0
RPH Pegirikan,2024-07-22,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Senin,0,0,,0,0
RPH Pegirikan,2024-07-23,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Selasa,0,0,,0,0
RPH Pegirikan,2024-07-24,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Rabu,0,0,,0,0
RPH Pegirikan,2024-07-25,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Kamis,0,0,,0,0
RPH Pegirikan,2024-07-26,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Jumat,0,0,,0,0
RPH Pegirikan,2024-07-27,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Sabtu,1,0,,0,0
RPH Pegirikan,2024-07-28,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Minggu,1,0,,0,0
RPH Pegirikan,2024-07-29,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Senin,0,0,,0,0
RPH Pegirikan,2024-07-30,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Selasa,0,0,,0,0
RPH Pegirikan,2024-07-31,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,7,Rabu,0,0,,0,0
RPH Pegirikan,2024-08-01,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Kamis,0,0,,0,0
RPH Pegirikan,2024-08-02,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Jumat,0,0,,0,0
RPH Pegirikan,2024-08-03,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Sabtu,1,0,,0,0
RPH Pegirikan,2024-08-04,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Minggu,1,0,,0,0
RPH Pegirikan,2024-08-05,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Senin,0,0,,0,0
RPH Pegirikan,2024-08-06,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Selasa,0,0,,0,0
RPH Pegirikan,2024-08-07,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Rabu,0,0,,0,0
RPH Pegirikan,2024-08-08,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Kamis,0,0,,0,0
RPH Pegirikan,2024-08-09,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Jumat,0,0,,0,0
RPH Pegirikan,2024-08-10,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Sabtu,1,0,,0,0
RPH Pegirikan,2024-08-11,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Minggu,1,0,,0,0
RPH Pegirikan,2024-08-12,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Senin,0,0,,0,0
RPH Pegirikan,2024-08-13,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Selasa,0,0,,0,0
RPH Pegirikan,2024-08-14,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Rabu,0,0,,0,0
RPH Pegirikan,2024-08-15,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Kamis,0,0,,0,0
RPH Pegirikan,2024-08-16,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Jumat,0,0,,0,0
RPH Pegirikan,2024-08-17,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Sabtu,1,1,Hari Kemerdekaan Republik Indonesia,0,0
RPH Pegirikan,2024-08-18,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Minggu,1,0,,0,0
RPH Pegirikan,2024-08-19,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Senin,0,0,,0,0
RPH Pegirikan,2024-08-20,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Selasa,0,0,,0,0
RPH Pegirikan,2024-08-21,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Rabu,0,0,,0,0
RPH Pegirikan,2024-08-22,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Kamis,0,0,,0,0
RPH Pegirikan,2024-08-23,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Jumat,0,0,,0,0
RPH Pegirikan,2024-08-24,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Sabtu,1,0,,0,0
RPH Pegirikan,2024-08-25,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Minggu,1,0,,0,0
RPH Pegirikan,2024-08-26,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Senin,0,0,,0,0
RPH Pegirikan,2024-08-27,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Selasa,0,0,,0,0
RPH Pegirikan,2024-08-28,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Rabu,0,0,,0,0
RPH Pegirikan,2024-08-29,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Kamis,0,0,,0,0
RPH Pegirikan,2024-08-30,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Jumat,0,0,,0,0
RPH Pegirikan,2024-08-31,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,8,Sabtu,1,0,,0,0
RPH Pegirikan,2024-09-01,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Minggu,1,0,,0,0
RPH Pegirikan,2024-09-02,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Senin,0,0,,0,0
RPH Pegirikan,2024-09-03,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Selasa,0,0,,0,0
RPH Pegirikan,2024-09-04,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Rabu,0,0,,0,0
RPH Pegirikan,2024-09-05,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Kamis,0,0,,0,0
RPH Pegirikan,2024-09-06,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Jumat,0,0,,0,0
RPH Pegirikan,2024-09-07,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Sabtu,1,0,,0,0
RPH Pegirikan,2024-09-08,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Minggu,1,0,,0,0
RPH Pegirikan,2024-09-09,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Senin,0,0,,0,0
RPH Pegirikan,2024-09-10,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Selasa,0,0,,0,0
RPH Pegirikan,2024-09-11,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Rabu,0,0,,0,0
RPH Pegirikan,2024-09-12,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Kamis,0,0,,0,0
RPH Pegirikan,2024-09-13,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Jumat,0,0,,0,0
RPH Pegirikan,2024-09-14,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Sabtu,1,0,,0,0
RPH Pegirikan,2024-09-15,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Minggu,1,0,,0,0
RPH Pegirikan,2024-09-16,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Senin,0,1,Maulid Nabi Muhammad,0,0
RPH Pegirikan,2024-09-17,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Selasa,0,0,,0,0
RPH Pegirikan,2024-09-18,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Rabu,0,0,,0,0
RPH Pegirikan,2024-09-19,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Kamis,0,0,,0,0
RPH Pegirikan,2024-09-20,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Jumat,0,0,,0,0
RPH Pegirikan,2024-09-21,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Sabtu,1,0,,0,0
RPH Pegirikan,2024-09-22,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Minggu,1,0,,0,0
RPH Pegirikan,2024-09-23,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Senin,0,0,,0,0
RPH Pegirikan,2024-09-24,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Selasa,0,0,,0,0
RPH Pegirikan,2024-09-25,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Rabu,0,0,,0,0
RPH Pegirikan,2024-09-26,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Kamis,0,0,,0,0
RPH Pegirikan,2024-09-27,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Jumat,0,0,,0,0
RPH Pegirikan,2024-09-28,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Sabtu,1,0,,0,0
RPH Pegirikan,2024-09-29,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Minggu,1,0,,0,0
RPH Pegirikan,2024-09-30,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,9,Senin,0,0,,0,0
RPH Pegirikan,2024-10-01,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,10,Selasa,0,0,,0,0
RPH Pegirikan,2024-10-02,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,10,Rabu,0,0,,0,0
RPH Pegirikan,2024-10-03,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,10,Kamis,0,0,,0,0
RPH Pegirikan,2024-10-04,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,10,Jumat,0,0,,0,0
RPH Pegirikan,2024-10-05,Daging Sapi,Kota Surabaya,kg,95000,False,95000,2024,10,Sabtu,1,0,,0,0
